2020-06-08 07:44:09,082 INFO  Logger.cs: 70 - 
2020-06-08 07:53:24,982 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:53:24,982 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from add2-1
2020-06-08 07:53:24,983 INFO  ExportHelperExtension.cs: 1142 - Found 43 in add2-1
2020-06-08 07:53:24,983 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in add2-1
2020-06-08 07:53:24,984 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from IntelRealsense_D435_Multibody-1
2020-06-08 07:53:24,985 INFO  ExportHelperExtension.cs: 1142 - Found 93 in IntelRealsense_D435_Multibody-1
2020-06-08 07:53:24,985 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in IntelRealsense_D435_Multibody-1
2020-06-08 07:53:24,986 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from IRS
2020-06-08 07:53:24,986 INFO  ExportHelperExtension.cs: 1142 - Found 37 in IRS
2020-06-08 07:53:24,986 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in IRS
2020-06-08 07:53:24,987 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-08 07:53:24,987 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2020-06-08 07:53:24,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1^IRS-1
2020-06-08 07:53:24,988 INFO  ExportHelperExtension.cs: 1142 - Found 39 in Part1^IRS-1
2020-06-08 07:53:24,988 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1^IRS-1
2020-06-08 07:53:24,988 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:53:24,989 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:53:24,989 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:53:24,989 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from add2-1
2020-06-08 07:53:24,990 INFO  ExportHelperExtension.cs: 1142 - Found 43 in add2-1
2020-06-08 07:53:24,990 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in add2-1
2020-06-08 07:53:24,990 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from IntelRealsense_D435_Multibody-1
2020-06-08 07:53:24,991 INFO  ExportHelperExtension.cs: 1142 - Found 93 in IntelRealsense_D435_Multibody-1
2020-06-08 07:53:24,991 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in IntelRealsense_D435_Multibody-1
2020-06-08 07:53:25,125 INFO  SwAddin.cs: 316 - Loading config tree
2020-06-08 07:53:25,126 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-06-08 07:53:25,128 INFO  SwAddin.cs: 321 - Showing property manager
2020-06-08 07:53:30,096 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-08 07:54:01,826 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-06-08 07:54:03,288 INFO  ExportHelperExtension.cs: 338 - Creating joint Link_1
2020-06-08 07:54:03,293 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2020-06-08 07:54:03,294 INFO  ExportHelperExtension.cs: 1414 - Fixing 51
2020-06-08 07:54:03,294 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2020-06-08 07:54:03,295 INFO  ExportHelperExtension.cs: 1422 - Component 24 is already fixed
2020-06-08 07:54:03,413 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2020-06-08 07:54:03,414 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2020-06-08 07:54:03,514 INFO  : 0 - L1: 1, System.Double[]
2020-06-08 07:54:03,520 INFO  ExportHelperExtension.cs: 860 - L2: 0
2020-06-08 07:54:03,551 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 51
2020-06-08 07:54:04,963 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child Link_1 failed
2020-06-08 07:54:05,421 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from IRS
2020-06-08 07:54:05,425 INFO  ExportHelperExtension.cs: 1142 - Found 42 in IRS
2020-06-08 07:54:05,425 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in IRS
2020-06-08 07:54:05,425 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-08 07:54:05,426 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2020-06-08 07:54:05,426 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part1^IRS-1
2020-06-08 07:54:05,426 INFO  ExportHelperExtension.cs: 1142 - Found 39 in Part1^IRS-1
2020-06-08 07:54:05,427 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part1^IRS-1
2020-06-08 07:54:05,427 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:54:05,427 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:54:05,428 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:54:05,428 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from add2-1
2020-06-08 07:54:05,428 INFO  ExportHelperExtension.cs: 1142 - Found 43 in add2-1
2020-06-08 07:54:05,429 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in add2-1
2020-06-08 07:54:05,429 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from IntelRealsense_D435_Multibody-1
2020-06-08 07:54:05,430 INFO  ExportHelperExtension.cs: 1142 - Found 93 in IntelRealsense_D435_Multibody-1
2020-06-08 07:54:05,430 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in IntelRealsense_D435_Multibody-1
2020-06-08 07:54:05,431 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from IRS
2020-06-08 07:54:05,432 INFO  ExportHelperExtension.cs: 1142 - Found 42 in IRS
2020-06-08 07:54:05,432 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [RefAxis] in IRS
2020-06-08 07:54:05,432 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-06-08 07:54:05,433 INFO  ExportHelperExtension.cs: 1167 - 4 components to check
2020-06-08 07:54:05,433 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part1^IRS-1
2020-06-08 07:54:05,433 INFO  ExportHelperExtension.cs: 1142 - Found 39 in Part1^IRS-1
2020-06-08 07:54:05,434 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part1^IRS-1
2020-06-08 07:54:05,434 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:54:05,434 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:54:05,435 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Part84^PJ 0090 0004 - JACO� 6DOF_KG-3-1
2020-06-08 07:54:05,435 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from add2-1
2020-06-08 07:54:05,435 INFO  ExportHelperExtension.cs: 1142 - Found 43 in add2-1
2020-06-08 07:54:05,436 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in add2-1
2020-06-08 07:54:05,436 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from IntelRealsense_D435_Multibody-1
2020-06-08 07:54:05,436 INFO  ExportHelperExtension.cs: 1142 - Found 93 in IntelRealsense_D435_Multibody-1
2020-06-08 07:54:05,437 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in IntelRealsense_D435_Multibody-1
2020-06-08 07:54:05,480 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-06-08 07:56:12,295 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2020-06-08 07:56:12,307 INFO  Serialization.cs: 275 - URDF Configuration found
